@relation AllApplicationsOverSSHLabeldTraffic

@attribute min_fpktl numeric
@attribute mean_fpktl numeric
@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute mean_bpktl numeric
@attribute std_bpktl numeric
@attribute min_fiat numeric
@attribute max_fiat numeric
@attribute std_fiat numeric
@attribute min_biat numeric
@attribute max_biat numeric
@attribute proto numeric
@attribute total_fpackets numeric
@attribute total_fvolume numeric
@attribute total_bpackets numeric
@attribute total_bvolume numeric
@attribute class {TELNET,FTP,HTTP,DNS,lime,localForwarding,remoteForwarding,scp,sftp,x11,shell}

@data
101,101,101,0,296,0,0,0,0,0,0,17,1,101,1,296,lime
101,101,101,0,637,0,0,0,0,0,0,17,1,101,1,637,lime
101,101,101,0,70,0,0,0,0,0,0,17,1,101,1,70,lime
57,57,57,0,112,0,0,0,0,0,0,17,1,57,1,112,lime
101,101,101,0,635,0,0,0,0,0,0,17,1,101,1,635,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
551,551,551,0,51,0,13865,1309235,244444,14665,2067951,17,243,133893,125,6375,lime
59,64,73,6,109,30,93593,127425,17883,943,125969,17,9,579,9,984,DNS
101,101,101,0,634,0,0,0,0,0,0,17,1,101,1,634,lime
51,546,551,46,56,38,5025,590376,66602,5762,798162,17,1040,568259,284,15964,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
51,54,551,38,526,107,256,921839,197972,20621,922035,17,170,9195,163,85846,lime
101,101,101,0,332,0,0,0,0,0,0,17,1,101,1,332,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,284,0,0,0,0,0,0,17,1,101,1,284,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
51,548,551,32,55,35,15020,324358,27777,212,642818,17,1722,944575,476,26362,lime
101,101,101,0,296,0,0,0,0,0,0,17,1,101,1,296,lime
101,101,101,0,637,0,0,0,0,0,0,17,1,101,1,637,lime
101,101,101,0,70,0,0,0,0,0,0,17,1,101,1,70,lime
57,57,57,0,112,0,0,0,0,0,0,17,1,57,1,112,lime
101,101,101,0,635,0,0,0,0,0,0,17,1,101,1,635,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
551,551,551,0,51,0,13865,1309235,237285,14665,2067951,17,296,163096,144,7344,lime
59,64,73,6,109,30,93593,127425,17883,943,125969,17,9,579,9,984,DNS
101,101,101,0,634,0,0,0,0,0,0,17,1,101,1,634,lime
51,546,551,44,55,37,5025,590376,65958,5762,798162,17,1162,635481,315,17545,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
51,53,551,35,529,100,256,921839,189012,20621,922035,17,195,10470,188,99621,lime
101,101,101,0,332,0,0,0,0,0,0,17,1,101,1,332,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,284,0,0,0,0,0,0,17,1,101,1,284,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
51,548,551,30,55,34,15020,324358,27472,212,642818,17,1908,1047061,514,28300,lime
101,101,101,0,296,0,0,0,0,0,0,17,1,101,1,296,lime
101,101,101,0,637,0,0,0,0,0,0,17,1,101,1,637,lime
101,101,101,0,70,0,0,0,0,0,0,17,1,101,1,70,lime
57,57,57,0,112,0,0,0,0,0,0,17,1,57,1,112,lime
101,101,101,0,635,0,0,0,0,0,0,17,1,101,1,635,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
551,551,551,0,51,0,13865,1309235,226959,14665,2067951,17,341,187891,164,8364,lime
59,64,73,6,109,30,93593,127425,17883,943,125969,17,9,579,9,984,DNS
101,101,101,0,634,0,0,0,0,0,0,17,1,101,1,634,lime
51,546,551,45,55,37,5025,980780,70803,5762,981243,17,1288,703951,364,20340,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
51,53,551,32,533,91,256,921839,180089,20621,922035,17,234,12459,227,121110,lime
101,101,101,0,332,0,0,0,0,0,0,17,1,101,1,332,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,284,0,0,0,0,0,0,17,1,101,1,284,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
51,548,551,31,54,34,15020,332621,32819,212,642818,17,2031,1114259,604,33188,lime
101,101,101,0,296,0,0,0,0,0,0,17,1,101,1,296,lime
101,101,101,0,637,0,0,0,0,0,0,17,1,101,1,637,lime
101,101,101,0,70,0,0,0,0,0,0,17,1,101,1,70,lime
57,57,57,0,112,0,0,0,0,0,0,17,1,57,1,112,lime
101,101,101,0,635,0,0,0,0,0,0,17,1,101,1,635,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
551,551,551,0,51,0,13865,1309235,227669,14665,2067951,17,371,204421,179,9129,lime
59,64,73,6,109,30,93593,127425,17883,943,125969,17,9,579,9,984,DNS
101,101,101,0,634,0,0,0,0,0,0,17,1,101,1,634,lime
51,546,551,43,55,36,5025,980780,69416,5762,981243,17,1421,777234,387,21513,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
51,52,551,30,535,85,256,921839,176996,20621,922035,17,266,14091,259,138742,lime
101,101,101,0,332,0,0,0,0,0,0,17,1,101,1,332,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,284,0,0,0,0,0,0,17,1,101,1,284,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
51,548,551,31,54,32,15020,364408,37805,212,720696,17,2149,1179277,664,36248,lime
101,101,101,0,296,0,0,0,0,0,0,17,1,101,1,296,lime
101,101,101,0,637,0,0,0,0,0,0,17,1,101,1,637,lime
101,101,101,0,70,0,0,0,0,0,0,17,1,101,1,70,lime
57,57,57,0,112,0,0,0,0,0,0,17,1,57,1,112,lime
101,101,101,0,635,0,0,0,0,0,0,17,1,101,1,635,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
551,551,551,0,51,0,13865,1309235,227612,14665,2067951,17,407,224257,190,9690,lime
59,64,73,6,109,30,93593,127425,17883,943,125969,17,9,579,9,984,DNS
101,101,101,0,634,0,0,0,0,0,0,17,1,101,1,634,lime
51,546,551,45,55,38,4903,980780,69257,3369,981243,17,1543,843500,418,23390,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
51,52,551,28,537,81,256,921839,175747,20621,922035,17,299,15774,292,156925,lime
101,101,101,0,332,0,0,0,0,0,0,17,1,101,1,332,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,284,0,0,0,0,0,0,17,1,101,1,284,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
51,548,551,33,54,34,1550,508016,43275,212,720696,17,2273,1246526,752,41332,lime
101,101,101,0,296,0,0,0,0,0,0,17,1,101,1,296,lime
101,101,101,0,637,0,0,0,0,0,0,17,1,101,1,637,lime
101,101,101,0,70,0,0,0,0,0,0,17,1,101,1,70,lime
57,57,57,0,112,0,0,0,0,0,0,17,1,57,1,112,lime
101,101,101,0,635,0,0,0,0,0,0,17,1,101,1,635,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
551,551,551,0,51,0,13865,1309235,232046,9256,2067951,17,442,243542,210,10710,lime
59,64,73,6,109,30,93593,127425,17883,943,125969,17,9,579,9,984,DNS
101,101,101,0,634,0,0,0,0,0,0,17,1,101,1,634,lime
51,547,551,43,55,35,4903,980780,68451,3369,981243,17,1679,918436,482,26654,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
51,52,551,26,539,74,256,921839,172649,20621,922035,17,353,18528,346,186679,lime
101,101,101,0,332,0,0,0,0,0,0,17,1,101,1,332,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,284,0,0,0,0,0,0,17,1,101,1,284,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
51,548,551,32,54,33,1550,508016,43992,212,724682,17,2418,1326421,806,44086,lime
101,101,101,0,296,0,0,0,0,0,0,17,1,101,1,296,lime
101,101,101,0,637,0,0,0,0,0,0,17,1,101,1,637,lime
101,101,101,0,70,0,0,0,0,0,0,17,1,101,1,70,lime
57,57,57,0,112,0,0,0,0,0,0,17,1,57,1,112,lime
101,101,101,0,635,0,0,0,0,0,0,17,1,101,1,635,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
551,551,551,0,51,0,13865,1309235,231186,9256,2067951,17,484,266684,233,11883,lime
59,64,73,6,109,30,1030,127425,41076,896,125969,17,12,768,12,1308,DNS
101,101,101,0,634,0,0,0,0,0,0,17,1,101,1,634,lime
51,546,551,44,55,36,4867,980780,68026,3369,981243,17,1827,999028,522,28990,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
51,52,551,25,540,71,256,921839,172317,20621,922035,17,384,20109,376,203209,lime
101,101,101,0,332,0,0,0,0,0,0,17,1,101,1,332,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,284,0,0,0,0,0,0,17,1,101,1,284,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
51,548,551,33,54,33,1550,508016,45136,212,724682,17,2551,1399129,858,47036,lime
101,101,101,0,296,0,0,0,0,0,0,17,1,101,1,296,lime
101,101,101,0,637,0,0,0,0,0,0,17,1,101,1,637,lime
101,101,101,0,70,0,0,0,0,0,0,17,1,101,1,70,lime
57,57,57,0,112,0,0,0,0,0,0,17,1,57,1,112,lime
101,101,101,0,635,0,0,0,0,0,0,17,1,101,1,635,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
551,551,551,0,51,0,13865,1309235,238996,9256,2067951,17,499,274949,245,12495,lime
59,64,73,6,109,30,1030,127425,41076,896,125969,17,12,768,12,1308,DNS
101,101,101,0,634,0,0,0,0,0,0,17,1,101,1,634,lime
51,547,551,42,55,35,4867,980780,66991,3369,981243,17,1973,1079474,547,30265,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
51,52,551,24,539,74,256,921839,171779,20621,922035,17,402,21027,394,212627,lime
101,101,101,0,332,0,0,0,0,0,0,17,1,101,1,332,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,284,0,0,0,0,0,0,17,1,101,1,284,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
51,548,551,32,54,32,1550,508016,47585,212,724682,17,2658,1458086,941,51269,lime
101,101,101,0,296,0,0,0,0,0,0,17,1,101,1,296,lime
101,101,101,0,637,0,0,0,0,0,0,17,1,101,1,637,lime
101,101,101,0,70,0,0,0,0,0,0,17,1,101,1,70,lime
57,57,57,0,112,0,0,0,0,0,0,17,1,57,1,112,lime
101,101,101,0,635,0,0,0,0,0,0,17,1,101,1,635,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
551,551,551,0,51,0,13865,1309235,237758,9256,2067951,17,529,291479,259,13209,lime
59,64,73,6,109,30,1030,127425,41076,896,125969,17,12,768,12,1308,DNS
101,101,101,0,634,0,0,0,0,0,0,17,1,101,1,634,lime
51,546,551,45,55,36,4867,980780,66747,264,981243,17,2106,1151345,588,32652,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
57,57,57,0,112,0,0,0,0,0,0,17,1,57,1,112,lime
51,52,551,23,540,70,256,921839,170729,20621,922035,17,449,23424,441,238524,lime
101,101,101,0,332,0,0,0,0,0,0,17,1,101,1,332,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,284,0,0,0,0,0,0,17,1,101,1,284,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
51,548,551,33,54,32,1550,508016,48833,212,724682,17,2786,1528066,1016,55392,lime
101,101,101,0,296,0,0,0,0,0,0,17,1,101,1,296,lime
101,101,101,0,637,0,0,0,0,0,0,17,1,101,1,637,lime
101,101,101,0,70,0,0,0,0,0,0,17,1,101,1,70,lime
57,57,57,0,112,0,0,0,0,0,0,17,1,57,1,112,lime
101,101,101,0,635,0,0,0,0,0,0,17,1,101,1,635,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
551,551,551,0,51,0,13865,1309235,248403,9256,2067951,17,540,297540,270,13770,lime
59,64,73,6,109,30,1030,127425,41076,896,125969,17,12,768,12,1308,DNS
101,101,101,0,634,0,0,0,0,0,0,17,1,101,1,634,lime
51,546,551,43,55,35,4867,980780,66353,264,981243,17,2237,1223526,617,34131,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
57,57,57,0,112,0,0,0,0,0,0,17,1,57,1,112,lime
51,52,551,22,541,67,256,921839,168669,20621,922035,17,488,25413,480,260013,lime
101,101,101,0,332,0,0,0,0,0,0,17,1,101,1,332,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,284,0,0,0,0,0,0,17,1,101,1,284,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
51,548,551,32,54,30,1550,508016,51038,212,724682,17,2891,1585921,1108,60084,lime
101,101,101,0,296,0,0,0,0,0,0,17,1,101,1,296,lime
101,101,101,0,637,0,0,0,0,0,0,17,1,101,1,637,lime
101,101,101,0,70,0,0,0,0,0,0,17,1,101,1,70,lime
57,57,57,0,112,0,0,0,0,0,0,17,1,57,1,112,lime
101,101,101,0,635,0,0,0,0,0,0,17,1,101,1,635,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
551,551,551,0,51,0,13865,1309235,240613,9256,2067951,17,616,339416,297,15147,lime
59,64,73,6,109,30,1030,127425,41076,896,125969,17,12,768,12,1308,DNS
101,101,101,0,634,0,0,0,0,0,0,17,1,101,1,634,lime
51,546,551,44,55,36,3948,980780,66253,264,981243,17,2367,1294200,662,36722,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
57,57,57,0,112,0,0,0,0,0,0,17,1,57,1,112,lime
51,52,551,21,541,68,256,921839,168265,20621,922035,17,522,27147,514,278247,lime
101,101,101,0,332,0,0,0,0,0,0,17,1,101,1,332,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,284,0,0,0,0,0,0,17,1,101,1,284,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
51,548,551,33,54,31,1550,508016,52798,212,724682,17,3006,1648711,1163,63187,lime
101,101,101,0,296,0,0,0,0,0,0,17,1,101,1,296,lime
101,101,101,0,637,0,0,0,0,0,0,17,1,101,1,637,lime
101,101,101,0,70,0,0,0,0,0,0,17,1,101,1,70,lime
57,57,57,0,112,0,0,0,0,0,0,17,1,57,1,112,lime
101,101,101,0,635,0,0,0,0,0,0,17,1,101,1,635,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
551,551,551,0,51,0,13865,1309235,235776,9256,2067951,17,667,367517,320,16320,lime
59,64,73,6,109,30,1030,127425,41076,896,125969,17,12,768,12,1308,DNS
101,101,101,0,634,0,0,0,0,0,0,17,1,101,1,634,lime
51,546,551,43,55,35,642,980780,66012,264,981243,17,2482,1357565,703,38813,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
57,57,57,0,112,0,0,0,0,0,0,17,1,57,1,112,lime
51,51,551,21,541,66,256,921839,168010,12760,922035,17,555,28830,548,296981,lime
101,101,101,0,332,0,0,0,0,0,0,17,1,101,1,332,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,284,0,0,0,0,0,0,17,1,101,1,284,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
51,548,551,32,54,30,823,508016,52272,212,724682,17,3163,1735218,1206,65380,lime
101,101,101,0,296,0,0,0,0,0,0,17,1,101,1,296,lime
101,101,101,0,637,0,0,0,0,0,0,17,1,101,1,637,lime
101,101,101,0,70,0,0,0,0,0,0,17,1,101,1,70,lime
57,57,57,0,112,0,0,0,0,0,0,17,1,57,1,112,lime
101,101,101,0,635,0,0,0,0,0,0,17,1,101,1,635,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
551,551,551,0,51,0,13865,1309235,232694,9256,2067951,17,720,396720,334,17034,lime
59,64,73,6,109,30,1030,127425,41076,896,125969,17,12,768,12,1308,DNS
101,101,101,0,634,0,0,0,0,0,0,17,1,101,1,634,lime
51,546,551,43,55,35,642,980780,65657,264,981243,17,2610,1427637,747,41353,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
57,57,57,0,112,0,0,0,0,0,0,17,1,57,1,112,lime
51,51,551,20,542,63,256,921839,164008,2239,922035,17,614,31839,607,329490,lime
101,101,101,0,332,0,0,0,0,0,0,17,1,101,1,332,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,257,38,0,0,0,0,0,17,2,202,2,514,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,587,0,0,0,0,0,0,17,1,101,1,587,lime
101,101,101,0,634,0,0,0,0,0,0,17,1,101,1,634,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
101,101,101,0,309,0,0,0,0,0,0,17,1,101,1,309,lime
51,548,551,33,54,30,823,508016,52552,212,724682,17,3297,1808225,1290,69962,lime
101,101,101,0,290,8,0,0,0,0,0,17,2,202,2,580,lime
101,101,101,0,594,60,0,0,0,0,0,17,2,202,2,1189,lime
101,101,101,0,70,0,0,0,0,0,0,17,1,101,1,70,lime
57,57,57,0,112,0,0,0,0,0,0,17,1,57,1,112,lime
101,101,101,0,635,0,0,0,0,0,0,17,1,101,1,635,lime
101,101,101,0,481,0,0,0,0,0,0,17,1,101,1,481,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
551,551,551,0,51,0,13865,1309235,231645,9256,2270118,17,765,421515,352,17952,lime
59,64,73,6,109,30,1030,127425,41076,896,125969,17,12,768,12,1308,DNS
101,101,101,0,634,0,0,0,0,0,0,17,1,101,1,634,lime
51,547,551,43,55,34,642,980780,65475,264,981243,17,2754,1506481,790,43546,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
57,57,57,0,112,0,0,0,0,0,0,17,1,57,1,112,lime
51,51,551,19,543,61,256,921839,165995,2239,922035,17,657,34032,650,353183,lime
101,101,101,0,332,0,0,0,0,0,0,17,2,202,1,332,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,257,38,0,0,0,0,0,17,2,202,2,514,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,587,0,0,0,0,0,0,17,1,101,1,587,lime
101,101,101,0,634,0,0,0,0,0,0,17,1,101,1,634,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
101,101,101,0,309,0,0,0,0,0,0,17,1,101,1,309,lime
51,548,551,32,54,29,823,508016,52466,212,724682,17,3431,1882059,1377,74399,lime
101,101,101,0,290,8,0,0,0,0,0,17,2,202,2,580,lime
101,101,101,0,594,60,0,0,0,0,0,17,2,202,2,1189,lime
101,101,101,0,70,0,0,0,0,0,0,17,1,101,1,70,lime
57,57,57,0,112,0,0,0,0,0,0,17,1,57,1,112,lime
101,101,101,0,635,0,0,0,0,0,0,17,1,101,1,635,lime
101,101,101,0,481,0,0,0,0,0,0,17,1,101,1,481,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
551,551,551,0,51,0,13865,1309235,229449,9256,2270118,17,814,448514,376,19176,lime
59,64,73,6,109,30,1030,127425,41076,896,125969,17,12,768,12,1308,DNS
101,101,101,0,634,0,0,0,0,0,0,17,1,101,1,634,lime
51,547,551,42,54,34,642,980780,65285,264,981243,17,2876,1573703,822,45178,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
57,57,57,0,112,0,0,0,0,0,0,17,1,57,1,112,lime
51,51,551,19,543,60,256,921839,166031,2239,922035,17,677,35052,669,363652,lime
101,101,101,0,332,0,0,0,0,0,0,17,2,202,1,332,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,257,38,0,0,0,0,0,17,2,202,2,514,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,587,0,0,0,0,0,0,17,1,101,1,587,lime
101,101,101,0,634,0,0,0,0,0,0,17,1,101,1,634,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
101,101,101,0,309,0,0,0,0,0,0,17,1,101,1,309,lime
51,548,551,33,54,30,823,508016,51888,212,724682,17,3592,1970120,1418,76788,lime
101,101,101,0,290,8,0,0,0,0,0,17,2,202,2,580,lime
101,101,101,0,594,60,0,0,0,0,0,17,2,202,2,1189,lime
101,101,101,0,70,0,0,0,0,0,0,17,1,101,1,70,lime
57,57,57,0,112,0,0,0,0,0,0,17,1,57,1,112,lime
101,101,101,0,635,0,0,0,0,0,0,17,1,101,1,635,lime
101,101,101,0,481,0,0,0,0,0,0,17,1,101,1,481,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
551,551,551,0,51,0,13865,1309235,227228,9256,2270118,17,860,473860,394,20094,lime
59,64,73,6,109,30,1030,127425,41076,896,125969,17,12,768,12,1308,DNS
101,101,101,0,634,0,0,0,0,0,0,17,1,101,1,634,lime
51,547,551,43,55,34,642,980780,65338,264,981243,17,3017,1650438,860,47412,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
57,57,57,0,112,0,0,0,0,0,0,17,1,57,1,112,lime
51,51,551,18,543,58,256,921839,165293,2239,922035,17,715,36990,706,384039,lime
101,101,101,0,332,0,0,0,0,0,0,17,2,202,1,332,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,257,38,0,0,0,0,0,17,2,202,2,514,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,587,0,0,0,0,0,0,17,1,101,1,587,lime
101,101,101,0,634,0,0,0,0,0,0,17,1,101,1,634,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
101,101,101,0,309,0,0,0,0,0,0,17,1,101,1,309,lime
51,548,551,32,54,30,823,508016,51258,212,724682,17,3752,2058280,1452,78522,lime
101,101,101,0,290,8,0,0,0,0,0,17,2,202,2,580,lime
101,101,101,0,594,60,0,0,0,0,0,17,2,202,2,1189,lime
101,101,101,0,70,0,0,0,0,0,0,17,1,101,1,70,lime
57,57,57,0,112,0,0,0,0,0,0,17,1,57,1,112,lime
101,101,101,0,635,0,0,0,0,0,0,17,1,101,1,635,lime
101,101,101,0,481,0,0,0,0,0,0,17,1,101,1,481,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
51,549,551,24,52,24,12413,1309235,231774,9256,2502291,17,891,489753,413,21634,lime
59,64,73,6,109,30,1030,127425,41076,896,125969,17,12,768,12,1308,DNS
101,101,101,0,634,0,0,0,0,0,0,17,1,101,1,634,lime
51,547,551,42,54,34,642,980780,65150,264,981243,17,3140,1718211,895,49197,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
57,57,57,0,112,0,0,0,0,0,0,17,1,57,1,112,lime
51,51,551,18,544,57,256,921839,164299,2239,922035,17,746,38571,737,401120,lime
101,101,101,0,332,0,0,0,0,0,0,17,2,202,1,332,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,257,38,0,0,0,0,0,17,2,202,2,514,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,587,0,0,0,0,0,0,17,1,101,1,587,lime
101,101,101,0,634,0,0,0,0,0,0,17,1,101,1,634,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
61,246,431,261,60,0,443065,443065,0,0,0,17,2,492,1,60,lime
124,124,124,0,511,0,0,0,0,0,0,17,1,124,1,511,lime
101,101,101,0,309,0,0,0,0,0,0,17,1,101,1,309,lime
51,548,551,32,54,30,823,508016,50816,212,724682,17,3898,2138151,1495,81013,lime
101,101,101,0,290,8,0,0,0,0,0,17,2,202,2,580,lime
57,57,57,0,111,0,0,0,0,0,0,17,1,57,1,111,lime
101,101,101,0,594,60,0,0,0,0,0,17,2,202,2,1189,lime
101,101,101,0,70,0,0,0,0,0,0,17,1,101,1,70,lime
57,57,57,0,112,0,0,0,0,0,0,17,1,57,1,112,lime
101,101,101,0,635,0,0,0,0,0,0,17,1,101,1,635,lime
101,101,101,0,481,0,0,0,0,0,0,17,1,101,1,481,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
51,549,551,23,52,24,12413,1309235,229994,9256,2502291,17,948,521160,436,22807,lime
59,64,73,6,109,30,1030,127425,41076,896,125969,17,12,768,12,1308,DNS
