@relation AllApplicationsOverSSHLabeldTraffic

@attribute min_fpktl numeric
@attribute min_bpktl numeric
@attribute max_bpktl numeric
@attribute min_biat numeric
@attribute mean_biat numeric
@attribute proto numeric
@attribute total_fvolume numeric
@attribute class {TELNET,FTP,HTTP,DNS,lime,localForwarding,remoteForwarding,scp,sftp,x11,shell}

@data
556,-1,-1,0,0,17,556,lime
124,230,230,0,0,17,124,lime
63,164,164,0,0,17,63,lime
101,-1,-1,0,0,17,101,lime
124,634,634,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
164,-1,-1,0,0,17,328,lime
51,-1,-1,0,0,17,2601,lime
101,176,176,0,0,17,101,lime
101,634,634,0,0,17,101,lime
101,463,621,0,0,17,404,lime
63,-1,-1,0,0,17,63,lime
63,-1,-1,0,0,17,63,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
51,178,178,0,0,17,114,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
124,634,634,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
51,-1,-1,0,0,17,918,lime
63,-1,-1,0,0,17,63,lime
63,-1,-1,0,0,17,63,lime
101,134,200,3246,3246,17,808,lime
101,345,345,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
51,51,551,14626,136320,17,24213,lime
124,230,230,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
51,178,178,0,0,17,114,lime
63,164,164,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
63,164,164,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
101,634,634,0,0,17,101,lime
101,-1,-1,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
101,424,547,17597,17597,17,606,lime
51,177,177,0,0,17,114,lime
124,-1,-1,0,0,17,124,lime
124,616,616,0,0,17,124,lime
51,-1,-1,0,0,17,2550,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,505,lime
101,634,634,0,0,17,101,lime
124,230,230,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,300,330,0,0,17,404,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
101,61,61,0,0,17,202,lime
124,580,580,0,0,17,124,lime
124,634,634,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
57,113,113,197,218,17,57,lime
51,-1,-1,0,0,17,918,lime
101,-1,-1,0,0,17,101,lime
63,-1,-1,0,0,17,63,lime
101,-1,-1,0,0,17,101,lime
101,134,183,0,0,17,202,lime
101,152,170,0,0,17,404,lime
63,165,165,0,0,17,63,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
124,568,568,0,0,17,124,lime
101,66,66,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2550,lime
124,-1,-1,0,0,17,124,lime
101,635,635,0,0,17,101,lime
101,-1,-1,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,606,lime
51,-1,-1,0,0,17,2601,lime
124,634,634,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
51,178,178,0,0,17,114,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,366,366,0,0,17,101,lime
101,128,182,0,0,17,1212,lime
101,-1,-1,0,0,17,101,lime
124,634,634,0,0,17,124,lime
101,152,195,13224,13224,17,808,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
101,176,176,0,0,17,101,lime
101,634,634,0,0,17,505,lime
63,-1,-1,0,0,17,63,lime
101,498,498,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
63,-1,-1,0,0,17,63,lime
101,634,635,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
63,-1,-1,0,0,17,63,lime
51,-1,-1,0,0,17,2601,lime
101,634,634,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,202,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,404,lime
101,-1,-1,0,0,17,606,lime
51,51,551,4415,252336,17,6068,lime
101,-1,-1,0,0,17,101,lime
63,-1,-1,0,0,17,63,lime
101,634,634,0,0,17,505,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
101,152,401,209,209,17,808,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,255,lime
124,634,634,0,0,17,124,lime
101,273,625,276,276,17,1313,lime
124,-1,-1,0,0,17,248,lime
101,367,367,0,0,17,101,lime
51,-1,-1,0,0,17,2601,lime
101,-1,-1,0,0,17,1010,lime
77,-1,-1,0,0,17,77,lime
51,-1,-1,0,0,17,2601,lime
101,247,405,0,0,17,202,lime
101,230,432,5856,5856,17,1111,lime
101,634,634,0,0,17,101,lime
431,-1,-1,0,0,17,956,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
124,206,206,0,0,17,124,lime
51,-1,-1,0,0,17,51,lime
101,-1,-1,0,0,17,505,lime
101,634,636,0,0,17,404,lime
101,-1,-1,0,0,17,505,lime
101,-1,-1,0,0,17,202,lime
101,406,547,4288,4288,17,909,lime
101,362,445,0,0,17,303,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,606,lime
51,177,177,0,0,17,165,lime
101,-1,-1,0,0,17,101,lime
124,592,592,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,267,267,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
51,178,178,0,0,17,114,lime
101,296,296,0,0,17,101,lime
51,-1,-1,0,0,17,2601,lime
101,-1,-1,0,0,17,505,lime
124,230,230,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
51,103,103,0,0,17,102,lime
101,634,634,0,0,17,101,lime
63,-1,-1,0,0,17,63,lime
101,279,279,0,0,17,202,lime
101,452,452,0,0,17,101,lime
124,393,393,0,0,17,248,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,171,171,0,0,17,101,lime
101,470,470,0,0,17,101,lime
51,-1,-1,0,0,17,510,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,51,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
101,146,260,10029,10029,17,808,lime
101,637,637,0,0,17,101,lime
101,134,435,6863,6863,17,1111,lime
124,-1,-1,0,0,17,124,lime
101,309,497,0,0,17,808,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2448,lime
124,-1,-1,0,0,17,124,lime
101,373,468,0,0,17,404,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,272,290,0,0,17,404,lime
124,-1,-1,0,0,17,124,lime
124,336,336,0,0,17,124,lime
63,178,178,0,0,17,63,lime
124,61,61,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,628,628,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,110,164,2170,19553,17,909,lime
124,-1,-1,0,0,17,124,lime
101,195,318,251,43421,17,1616,lime
51,51,551,2297,124934,17,19157,lime
51,51,51,50650,216258,17,510,lime
101,-1,-1,0,0,17,303,lime
63,-1,-1,0,0,17,63,lime
63,-1,-1,0,0,17,63,lime
63,177,177,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
63,-1,-1,0,0,17,63,lime
101,-1,-1,0,0,17,505,lime
51,51,551,1026,82007,17,19613,lime
51,-1,-1,0,0,17,102,lime
51,-1,-1,0,0,17,2601,lime
101,591,591,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
124,316,393,0,0,17,620,lime
124,-1,-1,0,0,17,124,lime
124,634,634,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,508,591,0,0,17,606,lime
101,236,236,0,0,17,101,lime
101,242,360,0,0,17,303,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,634,634,0,0,17,202,lime
101,400,477,0,0,17,505,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
101,634,634,0,0,17,101,lime
63,177,177,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
101,230,230,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,202,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,606,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,248,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
124,316,316,0,0,17,496,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,634,635,0,0,17,606,lime
101,332,375,0,0,17,303,lime
101,170,176,0,0,17,404,lime
124,-1,-1,0,0,17,124,lime
124,568,568,0,0,17,124,lime
63,164,164,0,0,17,63,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,51,lime
51,-1,-1,0,0,17,51,lime
101,134,418,2700,945485,17,909,lime
51,-1,-1,0,0,17,2601,lime
101,-1,-1,0,0,17,101,lime
51,51,551,21,84987,17,209595,lime
63,177,177,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,537,537,0,0,17,101,lime
101,70,70,0,0,17,101,lime
101,-1,-1,0,0,17,202,lime
101,61,61,0,0,17,505,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
65,72,152,962,80365,17,489,DNS
51,-1,-1,0,0,17,51,lime
101,-1,-1,0,0,17,101,lime
124,634,634,0,0,17,124,lime
51,178,178,0,0,17,114,lime
101,390,390,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
51,51,527,22,72883,17,231407,lime
101,-1,-1,0,0,17,101,lime
101,61,61,3972,258974,17,808,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,51,lime
101,-1,-1,0,0,17,202,lime
124,568,568,0,0,17,124,lime
101,-1,-1,0,0,17,202,lime
101,-1,-1,0,0,17,101,lime
58,74,159,892,67041,17,2858,DNS
51,-1,-1,0,0,17,51,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,482,482,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
63,177,177,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,808,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
101,634,637,0,0,17,707,lime
101,-1,-1,0,0,17,606,lime
124,-1,-1,0,0,17,124,lime
101,333,333,0,0,17,101,lime
51,-1,-1,0,0,17,102,lime
101,-1,-1,0,0,17,101,lime
101,285,398,6395,6395,17,808,lime
101,104,176,0,0,17,404,lime
101,-1,-1,0,0,17,202,lime
63,-1,-1,0,0,17,63,lime
63,-1,-1,0,0,17,63,lime
101,-1,-1,0,0,17,101,lime
101,336,342,59012,59012,17,404,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
124,586,586,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
51,-1,-1,0,0,17,51,lime
51,-1,-1,0,0,17,51,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,202,lime
101,580,592,0,0,17,202,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
63,-1,-1,0,0,17,63,lime
51,-1,-1,0,0,17,2601,lime
101,440,586,1889,1889,17,909,lime
101,-1,-1,0,0,17,101,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
124,634,634,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
72,-1,-1,0,0,17,144,DNS
101,-1,-1,0,0,17,101,lime
101,242,412,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,146,146,0,0,17,101,lime
101,158,182,3174,252751,17,1010,lime
101,242,302,0,0,17,707,lime
101,408,408,0,0,17,202,lime
101,634,634,0,0,17,101,lime
101,-1,-1,0,0,17,202,lime
556,-1,-1,0,0,17,556,lime
124,230,230,0,0,17,124,lime
63,164,164,0,0,17,63,lime
101,-1,-1,0,0,17,101,lime
124,634,634,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
164,-1,-1,0,0,17,328,lime
51,-1,-1,0,0,17,2601,lime
101,176,176,0,0,17,101,lime
101,634,634,0,0,17,101,lime
101,463,621,0,0,17,404,lime
63,-1,-1,0,0,17,63,lime
63,-1,-1,0,0,17,63,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
51,178,178,0,0,17,114,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
124,634,634,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
51,-1,-1,0,0,17,2193,lime
63,-1,-1,0,0,17,63,lime
63,-1,-1,0,0,17,63,lime
101,134,200,3246,3246,17,808,lime
124,-1,-1,0,0,17,124,lime
101,345,345,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
51,51,551,14626,136320,17,24417,lime
124,230,230,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
51,178,178,0,0,17,114,lime
63,164,164,0,0,17,63,lime
51,-1,-1,0,0,17,51,lime
124,-1,-1,0,0,17,124,lime
63,164,164,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
101,634,634,0,0,17,101,lime
101,-1,-1,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,622,622,0,0,17,124,lime
101,-1,-1,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
101,412,547,17597,17597,17,808,lime
51,177,177,0,0,17,114,lime
124,-1,-1,0,0,17,124,lime
124,616,616,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,3009,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,505,lime
101,634,634,0,0,17,101,lime
124,230,230,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
51,51,551,5865,272861,17,2970,lime
101,300,330,0,0,17,404,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,61,61,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
124,580,580,0,0,17,124,lime
124,634,634,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
57,113,113,197,218,17,57,lime
51,-1,-1,0,0,17,2193,lime
101,-1,-1,0,0,17,101,lime
63,-1,-1,0,0,17,63,lime
101,-1,-1,0,0,17,101,lime
101,134,183,0,0,17,202,lime
101,152,170,0,0,17,404,lime
63,165,165,0,0,17,63,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,568,568,0,0,17,124,lime
101,66,66,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
101,635,635,0,0,17,101,lime
101,-1,-1,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,606,lime
51,-1,-1,0,0,17,2601,lime
124,634,634,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
51,-1,-1,0,0,17,2601,lime
124,622,622,0,0,17,124,lime
51,178,178,0,0,17,114,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,242,242,0,0,17,101,lime
101,366,366,0,0,17,101,lime
101,128,182,0,0,17,1212,lime
101,-1,-1,0,0,17,101,lime
124,634,634,0,0,17,124,lime
101,152,195,13224,13224,17,808,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
101,176,176,0,0,17,101,lime
101,634,634,0,0,17,505,lime
63,-1,-1,0,0,17,63,lime
101,498,498,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
101,634,635,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
63,-1,-1,0,0,17,63,lime
51,-1,-1,0,0,17,2601,lime
101,634,634,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,303,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
51,-1,-1,0,0,17,2601,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,404,lime
101,-1,-1,0,0,17,606,lime
51,51,551,4415,249718,17,6272,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
101,634,634,0,0,17,505,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
101,152,401,209,209,17,808,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,1530,lime
124,634,634,0,0,17,124,lime
101,273,625,276,276,17,1313,lime
124,-1,-1,0,0,17,248,lime
101,367,367,0,0,17,101,lime
51,-1,-1,0,0,17,2958,lime
101,-1,-1,0,0,17,1010,lime
77,-1,-1,0,0,17,77,lime
51,-1,-1,0,0,17,2601,lime
101,247,405,0,0,17,202,lime
101,230,432,5856,5856,17,1212,lime
101,634,634,0,0,17,101,lime
431,-1,-1,0,0,17,956,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
124,206,206,0,0,17,124,lime
51,-1,-1,0,0,17,51,lime
101,-1,-1,0,0,17,505,lime
101,634,636,0,0,17,404,lime
101,-1,-1,0,0,17,505,lime
101,-1,-1,0,0,17,202,lime
101,406,547,4288,4288,17,909,lime
101,362,445,0,0,17,303,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,102,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,606,lime
51,177,177,0,0,17,165,lime
101,-1,-1,0,0,17,101,lime
124,592,592,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,267,267,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
51,178,178,0,0,17,114,lime
51,-1,-1,0,0,17,1224,lime
101,296,296,0,0,17,101,lime
51,-1,-1,0,0,17,2601,lime
101,-1,-1,0,0,17,505,lime
124,230,230,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
51,103,103,0,0,17,102,lime
101,634,634,0,0,17,101,lime
63,-1,-1,0,0,17,63,lime
101,279,279,0,0,17,202,lime
101,452,452,0,0,17,101,lime
124,68,393,0,0,17,496,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,171,171,0,0,17,101,lime
101,470,470,0,0,17,101,lime
51,-1,-1,0,0,17,1785,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,51,lime
51,-1,-1,0,0,17,2601,lime
51,-1,-1,0,0,17,408,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
101,146,260,10029,10029,17,808,lime
101,637,637,0,0,17,101,lime
101,134,435,6863,6863,17,1111,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,291,497,0,0,17,909,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2448,lime
124,-1,-1,0,0,17,124,lime
101,325,468,0,0,17,505,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,272,290,0,0,17,404,lime
124,-1,-1,0,0,17,124,lime
124,336,336,0,0,17,124,lime
63,178,178,0,0,17,63,lime
124,61,61,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,628,628,0,0,17,124,lime
124,586,586,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,110,164,2170,19553,17,1010,lime
124,-1,-1,0,0,17,124,lime
101,189,318,251,43421,17,1818,lime
51,51,551,2297,124934,17,19361,lime
51,51,51,50650,216258,17,714,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,303,lime
63,-1,-1,0,0,17,63,lime
51,-1,-1,0,0,17,1479,lime
63,-1,-1,0,0,17,63,lime
63,177,177,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
101,-1,-1,0,0,17,505,lime
51,51,551,1026,82007,17,19817,lime
51,-1,-1,0,0,17,102,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
101,591,591,0,0,17,101,lime
51,-1,-1,0,0,17,459,lime
124,-1,-1,0,0,17,124,lime
124,68,393,0,0,17,744,lime
124,-1,-1,0,0,17,124,lime
124,634,634,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,508,591,0,0,17,707,lime
101,236,236,0,0,17,101,lime
101,242,360,0,0,17,303,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,634,634,0,0,17,202,lime
101,400,477,0,0,17,505,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
101,634,634,0,0,17,101,lime
63,177,177,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
101,230,230,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,202,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,606,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,372,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
124,68,316,0,0,17,744,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,634,635,0,0,17,606,lime
101,332,375,0,0,17,303,lime
101,170,176,0,0,17,404,lime
124,-1,-1,0,0,17,124,lime
124,568,568,0,0,17,124,lime
63,164,164,0,0,17,63,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,51,lime
51,-1,-1,0,0,17,51,lime
101,134,418,2700,945485,17,909,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
101,-1,-1,0,0,17,101,lime
51,51,551,21,84987,17,209799,lime
63,177,177,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,537,537,0,0,17,101,lime
124,318,318,0,0,17,124,lime
101,70,70,0,0,17,101,lime
101,-1,-1,0,0,17,202,lime
101,61,61,0,0,17,505,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
65,72,152,962,80365,17,489,DNS
51,-1,-1,0,0,17,51,lime
101,-1,-1,0,0,17,101,lime
124,634,634,0,0,17,124,lime
51,178,178,0,0,17,114,lime
124,-1,-1,0,0,17,124,lime
101,390,390,0,0,17,101,lime
124,-1,-1,0,0,17,248,lime
51,-1,-1,0,0,17,459,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
51,51,527,22,72883,17,231611,lime
101,-1,-1,0,0,17,101,lime
101,61,61,3972,258974,17,808,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,248,lime
101,-1,-1,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,51,lime
101,-1,-1,0,0,17,202,lime
124,568,568,0,0,17,124,lime
101,-1,-1,0,0,17,202,lime
101,-1,-1,0,0,17,101,lime
58,74,159,892,67041,17,2858,DNS
51,-1,-1,0,0,17,51,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,482,482,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
63,177,177,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,808,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
101,634,637,0,0,17,707,lime
101,-1,-1,0,0,17,606,lime
124,-1,-1,0,0,17,124,lime
101,333,333,0,0,17,101,lime
51,-1,-1,0,0,17,102,lime
101,-1,-1,0,0,17,101,lime
101,285,398,6395,6395,17,808,lime
101,104,176,0,0,17,404,lime
101,-1,-1,0,0,17,202,lime
63,-1,-1,0,0,17,63,lime
63,-1,-1,0,0,17,63,lime
101,-1,-1,0,0,17,101,lime
101,134,342,59012,59012,17,505,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,51,lime
124,-1,-1,0,0,17,124,lime
